Unnamed: 0,game_id,season,home_team,away_team,week,season_type,team.x,team.y,url
3449,2021_18_CIN_CLE,2021,CLE,CIN,18,REG,browns,bengals,https://www.nfl.com/plus/games/bengals-at-browns-2021-reg-18/
453,2010_13_NO_CIN,2010,CIN,NO,13,REG,bengals,saints,https://www.nfl.com/plus/games/saints-at-bengals-2010-reg-13/
2044,2016_12_SF_MIA,2016,MIA,SF,12,REG,dolphins,49ers,https://www.nfl.com/plus/games/49ers-at-dolphins-2016-reg-12/
1176,2013_08_ATL_ARI,2013,ARI,ATL,8,REG,cardinals,falcons,https://www.nfl.com/plus/games/falcons-at-cardinals-2013-reg-8/
780,2011_17_DET_GB,2011,GB,DET,17,REG,packers,lions,https://www.nfl.com/plus/games/lions-at-packers-2011-reg-17/
3650,2022_12_NE_MIN,2022,MIN,NE,12,REG,vikings,patriots,https://www.nfl.com/plus/games/patriots-at-vikings-2022-reg-12/
2873,2019_14_NYG_PHI,2019,PHI,NYG,14,REG,eagles,giants,https://www.nfl.com/plus/games/giants-at-eagles-2019-reg-14/
2822,2019_11_CHI_LA,2019,LA,CHI,11,REG,rams,bears,https://www.nfl.com/plus/games/bears-at-rams-2019-reg-11/
288,2010_02_HOU_WAS,2010,WAS,HOU,2,REG,redskins,texans,https://www.nfl.com/plus/games/texans-at-redskins-2010-reg-2/
1984,2016_08_NYJ_CLE,2016,CLE,NYJ,8,REG,browns,jets,https://www.nfl.com/plus/games/jets-at-browns-2016-reg-8/
3531,2022_04_LA_SF,2022,SF,LA,4,REG,49ers,rams,https://www.nfl.com/plus/games/rams-at-49ers-2022-reg-4/
459,2010_13_WAS_NYG,2010,NYG,WAS,13,REG,giants,redskins,https://www.nfl.com/plus/games/redskins-at-giants-2010-reg-13/
1929,2016_04_NYG_MIN,2016,MIN,NYG,4,REG,vikings,giants,https://www.nfl.com/plus/games/giants-at-vikings-2016-reg-4/
1490,2014_11_NE_IND,2014,IND,NE,11,REG,colts,patriots,https://www.nfl.com/plus/games/patriots-at-colts-2014-reg-11/
1804,2015_14_OAK_DEN,2015,DEN,LV,14,REG,broncos,raiders,https://www.nfl.com/plus/games/raiders-at-broncos-2015-reg-14/
1736,2015_10_BUF_NYJ,2015,NYJ,BUF,10,REG,jets,bills,https://www.nfl.com/plus/games/bills-at-jets-2015-reg-10/
185,2009_13_NYJ_BUF,2009,BUF,NYJ,13,REG,bills,jets,https://www.nfl.com/plus/games/jets-at-bills-2009-reg-13/
1380,2014_03_SF_ARI,2014,ARI,SF,3,REG,cardinals,49ers,https://www.nfl.com/plus/games/49ers-at-cardinals-2014-reg-3/
2838,2019_12_GB_SF,2019,SF,GB,12,REG,49ers,packers,https://www.nfl.com/plus/games/packers-at-49ers-2019-reg-12/
10,2009_01_NYJ_HOU,2009,HOU,NYJ,1,REG,texans,jets,https://www.nfl.com/plus/games/jets-at-texans-2009-reg-1/
1400,2014_05_BUF_DET,2014,DET,BUF,5,REG,lions,bills,https://www.nfl.com/plus/games/bills-at-lions-2014-reg-5/
527,2010_18_NYJ_IND,2010,IND,NYJ,1,POST,colts,jets,https://www.nfl.com/plus/games/jets-at-colts-2010-post-1/
562,2011_02_PHI_ATL,2011,ATL,PHI,2,REG,falcons,eagles,https://www.nfl.com/plus/games/eagles-at-falcons-2011-reg-2/
2809,2019_10_BUF_CLE,2019,CLE,BUF,10,REG,browns,bills,https://www.nfl.com/plus/games/bills-at-browns-2019-reg-10/
1743,2015_10_JAX_BAL,2015,BAL,JAX,10,REG,ravens,jaguars,https://www.nfl.com/plus/games/jaguars-at-ravens-2015-reg-10/
256,2009_17_WAS_SD,2009,LAC,WAS,17,REG,chargers,redskins,https://www.nfl.com/plus/games/redskins-at-chargers-2009-reg-17/
3295,2021_07_ATL_MIA,2021,MIA,ATL,7,REG,dolphins,falcons,https://www.nfl.com/plus/games/falcons-at-dolphins-2021-reg-7/
1387,2014_04_DET_NYJ,2014,NYJ,DET,4,REG,jets,lions,https://www.nfl.com/plus/games/lions-at-jets-2014-reg-4/
97,2009_07_MIN_PIT,2009,PIT,MIN,7,REG,steelers,vikings,https://www.nfl.com/plus/games/vikings-at-steelers-2009-reg-7/
79,2009_06_BUF_NYJ,2009,NYJ,BUF,6,REG,jets,bills,https://www.nfl.com/plus/games/bills-at-jets-2009-reg-6/
206,2009_14_SEA_HOU,2009,HOU,SEA,14,REG,texans,seahawks,https://www.nfl.com/plus/games/seahawks-at-texans-2009-reg-14/
2997,2020_04_NO_DET,2020,DET,NO,4,REG,lions,saints,https://www.nfl.com/plus/games/saints-at-lions-2020-reg-4/
1609,2015_01_IND_BUF,2015,BUF,IND,1,REG,bills,colts,https://www.nfl.com/plus/games/colts-at-bills-2015-reg-1/
50,2009_04_BUF_MIA,2009,MIA,BUF,4,REG,dolphins,bills,https://www.nfl.com/plus/games/bills-at-dolphins-2009-reg-4/
1524,2014_13_SD_BAL,2014,BAL,LAC,13,REG,ravens,chargers,https://www.nfl.com/plus/games/chargers-at-ravens-2014-reg-13/
3702,2022_16_DEN_LA,2022,LA,DEN,16,REG,rams,broncos,https://www.nfl.com/plus/games/broncos-at-rams-2022-reg-16/
1012,2012_15_DEN_BAL,2012,BAL,DEN,15,REG,ravens,broncos,https://www.nfl.com/plus/games/broncos-at-ravens-2012-reg-15/
3110,2020_12_NYG_CIN,2020,CIN,NYG,12,REG,bengals,giants,https://www.nfl.com/plus/games/giants-at-bengals-2020-reg-12/
365,2010_07_NYG_DAL,2010,DAL,NYG,7,REG,cowboys,giants,https://www.nfl.com/plus/games/giants-at-cowboys-2010-reg-7/
3759,2023_01_ARI_WAS,2023,WAS,ARI,1,REG,commanders,cardinals,https://www.nfl.com/plus/games/cardinals-at-commanders-2023-reg-1/
2333,2017_14_GB_CLE,2017,CLE,GB,14,REG,browns,packers,https://www.nfl.com/plus/games/packers-at-browns-2017-reg-14/
3717,2022_17_CHI_DET,2022,DET,CHI,17,REG,lions,bears,https://www.nfl.com/plus/games/bears-at-lions-2022-reg-17/
2777,2019_08_ARI_NO,2019,NO,ARI,8,REG,saints,cardinals,https://www.nfl.com/plus/games/cardinals-at-saints-2019-reg-8/
2314,2017_13_CLE_LAC,2017,LAC,CLE,13,REG,chargers,browns,https://www.nfl.com/plus/games/browns-at-chargers-2017-reg-13/
1719,2015_08_SF_STL,2015,LA,SF,8,REG,rams,49ers,https://www.nfl.com/plus/games/49ers-at-rams-2015-reg-8/
1620,2015_02_ATL_NYG,2015,NYG,ATL,2,REG,giants,falcons,https://www.nfl.com/plus/games/falcons-at-giants-2015-reg-2/
359,2010_07_BUF_BAL,2010,BAL,BUF,7,REG,ravens,bills,https://www.nfl.com/plus/games/bills-at-ravens-2010-reg-7/
2175,2017_03_KC_LAC,2017,LAC,KC,3,REG,chargers,chiefs,https://www.nfl.com/plus/games/chiefs-at-chargers-2017-reg-3/
3694,2022_15_NYG_WAS,2022,WAS,NYG,15,REG,commanders,giants,https://www.nfl.com/plus/games/giants-at-commanders-2022-reg-15/
1174,2013_07_STL_CAR,2013,CAR,LA,7,REG,panthers,rams,https://www.nfl.com/plus/games/rams-at-panthers-2013-reg-7/
2397,2017_19_ATL_PHI,2017,PHI,ATL,2,POST,eagles,falcons,https://www.nfl.com/plus/games/falcons-at-eagles-2017-post-2/
2273,2017_10_HOU_LA,2017,LA,HOU,10,REG,rams,texans,https://www.nfl.com/plus/games/texans-at-rams-2017-reg-10/
3698,2022_15_TEN_LAC,2022,LAC,TEN,15,REG,chargers,titans,https://www.nfl.com/plus/games/titans-at-chargers-2022-reg-15/
434,2010_12_MIN_WAS,2010,WAS,MIN,12,REG,redskins,vikings,https://www.nfl.com/plus/games/vikings-at-redskins-2010-reg-12/
2176,2017_03_LA_SF,2017,SF,LA,3,REG,49ers,rams,https://www.nfl.com/plus/games/rams-at-49ers-2017-reg-3/
1595,2014_18_DET_DAL,2014,DAL,DET,1,POST,cowboys,lions,https://www.nfl.com/plus/games/lions-at-cowboys-2014-post-1/
3416,2021_15_TEN_PIT,2021,PIT,TEN,15,REG,steelers,titans,https://www.nfl.com/plus/games/titans-at-steelers-2021-reg-15/
2752,2019_06_DAL_NYJ,2019,NYJ,DAL,6,REG,jets,cowboys,https://www.nfl.com/plus/games/cowboys-at-jets-2019-reg-6/
1160,2013_06_WAS_DAL,2013,DAL,WAS,6,REG,cowboys,redskins,https://www.nfl.com/plus/games/redskins-at-cowboys-2013-reg-6/
585,2011_04_CAR_CHI,2011,CHI,CAR,4,REG,bears,panthers,https://www.nfl.com/plus/games/panthers-at-bears-2011-reg-4/
2820,2019_11_ATL_CAR,2019,CAR,ATL,11,REG,panthers,falcons,https://www.nfl.com/plus/games/falcons-at-panthers-2019-reg-11/
984,2012_13_JAX_BUF,2012,BUF,JAX,13,REG,bills,jaguars,https://www.nfl.com/plus/games/jaguars-at-bills-2012-reg-13/
3333,2021_09_NYJ_IND,2021,IND,NYJ,9,REG,colts,jets,https://www.nfl.com/plus/games/jets-at-colts-2021-reg-9/
2484,2018_06_BUF_HOU,2018,HOU,BUF,6,REG,texans,bills,https://www.nfl.com/plus/games/bills-at-texans-2018-reg-6/
2168,2017_03_ATL_DET,2017,DET,ATL,3,REG,lions,falcons,https://www.nfl.com/plus/games/falcons-at-lions-2017-reg-3/
1250,2013_13_GB_DET,2013,DET,GB,13,REG,lions,packers,https://www.nfl.com/plus/games/packers-at-lions-2013-reg-13/
2830,2019_11_NO_TB,2019,TB,NO,11,REG,buccaneers,saints,https://www.nfl.com/plus/games/saints-at-buccaneers-2019-reg-11/
281,2010_01_OAK_TEN,2010,TEN,LV,1,REG,titans,raiders,https://www.nfl.com/plus/games/raiders-at-titans-2010-reg-1/
519,2010_17_PIT_CLE,2010,CLE,PIT,17,REG,browns,steelers,https://www.nfl.com/plus/games/steelers-at-browns-2010-reg-17/
1667,2015_05_BUF_TEN,2015,TEN,BUF,5,REG,titans,bills,https://www.nfl.com/plus/games/bills-at-titans-2015-reg-5/
2922,2019_17_PHI_NYG,2019,NYG,PHI,17,REG,giants,eagles,https://www.nfl.com/plus/games/eagles-at-giants-2019-reg-17/
3397,2021_14_NO_NYJ,2021,NYJ,NO,14,REG,jets,saints,https://www.nfl.com/plus/games/saints-at-jets-2021-reg-14/
2531,2018_09_LAC_SEA,2018,SEA,LAC,9,REG,seahawks,chargers,https://www.nfl.com/plus/games/chargers-at-seahawks-2018-reg-9/
3372,2021_12_PHI_NYG,2021,NYG,PHI,12,REG,giants,eagles,https://www.nfl.com/plus/games/eagles-at-giants-2021-reg-12/
2030,2016_11_TEN_IND,2016,IND,TEN,11,REG,colts,titans,https://www.nfl.com/plus/games/titans-at-colts-2016-reg-11/
2788,2019_08_PHI_BUF,2019,BUF,PHI,8,REG,bills,eagles,https://www.nfl.com/plus/games/eagles-at-bills-2019-reg-8/
1800,2015_14_MIN_ARI,2015,ARI,MIN,14,REG,cardinals,vikings,https://www.nfl.com/plus/games/vikings-at-cardinals-2015-reg-14/
993,2012_13_TB_DEN,2012,DEN,TB,13,REG,broncos,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-broncos-2012-reg-13/
1121,2013_04_DAL_SD,2013,LAC,DAL,4,REG,chargers,cowboys,https://www.nfl.com/plus/games/cowboys-at-chargers-2013-reg-4/
2162,2017_02_NE_NO,2017,NO,NE,2,REG,saints,patriots,https://www.nfl.com/plus/games/patriots-at-saints-2017-reg-2/
388,2010_09_IND_PHI,2010,PHI,IND,9,REG,eagles,colts,https://www.nfl.com/plus/games/colts-at-eagles-2010-reg-9/
2426,2018_02_IND_WAS,2018,WAS,IND,2,REG,redskins,colts,https://www.nfl.com/plus/games/colts-at-redskins-2018-reg-2/
2558,2018_11_KC_LA,2018,LA,KC,11,REG,rams,chiefs,https://www.nfl.com/plus/games/chiefs-at-rams-2018-reg-11/
3953,2023_14_CAR_NO,2023,NO,CAR,14,REG,saints,panthers,https://www.nfl.com/plus/games/panthers-at-saints-2023-reg-14/
2378,2017_17_BUF_MIA,2017,MIA,BUF,17,REG,dolphins,bills,https://www.nfl.com/plus/games/bills-at-dolphins-2017-reg-17/
3127,2020_13_NYG_SEA,2020,SEA,NYG,13,REG,seahawks,giants,https://www.nfl.com/plus/games/giants-at-seahawks-2020-reg-13/
2825,2019_11_DEN_MIN,2019,MIN,DEN,11,REG,vikings,broncos,https://www.nfl.com/plus/games/broncos-at-vikings-2019-reg-11/
1410,2014_05_STL_PHI,2014,PHI,LA,5,REG,eagles,rams,https://www.nfl.com/plus/games/rams-at-eagles-2014-reg-5/
1268,2013_14_IND_CIN,2013,CIN,IND,14,REG,bengals,colts,https://www.nfl.com/plus/games/colts-at-bengals-2013-reg-14/
1954,2016_06_IND_HOU,2016,HOU,IND,6,REG,texans,colts,https://www.nfl.com/plus/games/colts-at-texans-2016-reg-6/
2923,2019_17_PIT_BAL,2019,BAL,PIT,17,REG,ravens,steelers,https://www.nfl.com/plus/games/steelers-at-ravens-2019-reg-17/
1831,2015_16_DAL_BUF,2015,BUF,DAL,16,REG,bills,cowboys,https://www.nfl.com/plus/games/cowboys-at-bills-2015-reg-16/
1902,2016_03_ARI_BUF,2016,BUF,ARI,3,REG,bills,cardinals,https://www.nfl.com/plus/games/cardinals-at-bills-2016-reg-3/
2764,2019_07_BAL_SEA,2019,SEA,BAL,7,REG,seahawks,ravens,https://www.nfl.com/plus/games/ravens-at-seahawks-2019-reg-7/
338,2010_05_NYG_HOU,2010,HOU,NYG,5,REG,texans,giants,https://www.nfl.com/plus/games/giants-at-texans-2010-reg-5/
2010,2016_10_HOU_JAX,2016,JAX,HOU,10,REG,jaguars,texans,https://www.nfl.com/plus/games/texans-at-jaguars-2016-reg-10/
855,2012_04_MIN_DET,2012,DET,MIN,4,REG,lions,vikings,https://www.nfl.com/plus/games/vikings-at-lions-2012-reg-4/
2235,2017_07_JAX_IND,2017,IND,JAX,7,REG,colts,jaguars,https://www.nfl.com/plus/games/jaguars-at-colts-2017-reg-7/
2470,2018_05_DAL_HOU,2018,HOU,DAL,5,REG,texans,cowboys,https://www.nfl.com/plus/games/cowboys-at-texans-2018-reg-5/
3987,2023_16_CLE_HOU,2023,HOU,CLE,16,REG,texans,browns,https://www.nfl.com/plus/games/browns-at-texans-2023-reg-16/
14,2009_01_STL_SEA,2009,SEA,LA,1,REG,seahawks,rams,https://www.nfl.com/plus/games/rams-at-seahawks-2009-reg-1/
1386,2014_04_CAR_BAL,2014,BAL,CAR,4,REG,ravens,panthers,https://www.nfl.com/plus/games/panthers-at-ravens-2014-reg-4/
3349,2021_11_BAL_CHI,2021,CHI,BAL,11,REG,bears,ravens,https://www.nfl.com/plus/games/ravens-at-bears-2021-reg-11/
2391,2017_17_SF_LA,2017,LA,SF,17,REG,rams,49ers,https://www.nfl.com/plus/games/49ers-at-rams-2017-reg-17/
1827,2015_16_CAR_ATL,2015,ATL,CAR,16,REG,falcons,panthers,https://www.nfl.com/plus/games/panthers-at-falcons-2015-reg-16/
3966,2023_14_TEN_MIA,2023,MIA,TEN,14,REG,dolphins,titans,https://www.nfl.com/plus/games/titans-at-dolphins-2023-reg-14/
3852,2023_07_ARI_SEA,2023,SEA,ARI,7,REG,seahawks,cardinals,https://www.nfl.com/plus/games/cardinals-at-seahawks-2023-reg-7/
3194,2020_18_BAL_TEN,2020,TEN,BAL,1,POST,titans,ravens,https://www.nfl.com/plus/games/ravens-at-titans-2020-post-1/
598,2011_04_WAS_STL,2011,LA,WAS,4,REG,rams,redskins,https://www.nfl.com/plus/games/redskins-at-rams-2011-reg-4/
436,2010_12_NO_DAL,2010,DAL,NO,12,REG,cowboys,saints,https://www.nfl.com/plus/games/saints-at-cowboys-2010-reg-12/
2723,2019_04_JAX_DEN,2019,DEN,JAX,4,REG,broncos,jaguars,https://www.nfl.com/plus/games/jaguars-at-broncos-2019-reg-4/
3202,2020_19_LA_GB,2020,GB,LA,2,POST,packers,rams,https://www.nfl.com/plus/games/rams-at-packers-2020-post-2/
2856,2019_13_NYJ_CIN,2019,CIN,NYJ,13,REG,bengals,jets,https://www.nfl.com/plus/games/jets-at-bengals-2019-reg-13/
7,2009_01_KC_BAL,2009,BAL,KC,1,REG,ravens,chiefs,https://www.nfl.com/plus/games/chiefs-at-ravens-2009-reg-1/
150,2009_11_IND_BAL,2009,BAL,IND,11,REG,ravens,colts,https://www.nfl.com/plus/games/colts-at-ravens-2009-reg-11/
2647,2018_17_CHI_MIN,2018,MIN,CHI,17,REG,vikings,bears,https://www.nfl.com/plus/games/bears-at-vikings-2018-reg-17/
2486,2018_06_CHI_MIA,2018,MIA,CHI,6,REG,dolphins,bears,https://www.nfl.com/plus/games/bears-at-dolphins-2018-reg-6/
3962,2023_14_NE_PIT,2023,PIT,NE,14,REG,steelers,patriots,https://www.nfl.com/plus/games/patriots-at-steelers-2023-reg-14/
2064,2016_14_BAL_NE,2016,NE,BAL,14,REG,patriots,ravens,https://www.nfl.com/plus/games/ravens-at-patriots-2016-reg-14/
708,2011_12_SF_BAL,2011,BAL,SF,12,REG,ravens,49ers,https://www.nfl.com/plus/games/49ers-at-ravens-2011-reg-12/
3844,2023_06_MIN_CHI,2023,CHI,MIN,6,REG,bears,vikings,https://www.nfl.com/plus/games/vikings-at-bears-2023-reg-6/
3272,2021_05_GB_CIN,2021,CIN,GB,5,REG,bengals,packers,https://www.nfl.com/plus/games/packers-at-bengals-2021-reg-5/
531,2010_19_SEA_CHI,2010,CHI,SEA,2,POST,bears,seahawks,https://www.nfl.com/plus/games/seahawks-at-bears-2010-post-2/
1102,2013_03_ATL_MIA,2013,MIA,ATL,3,REG,dolphins,falcons,https://www.nfl.com/plus/games/falcons-at-dolphins-2013-reg-3/
2183,2017_03_TB_MIN,2017,MIN,TB,3,REG,vikings,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-vikings-2017-reg-3/
1141,2013_05_NO_CHI,2013,CHI,NO,5,REG,bears,saints,https://www.nfl.com/plus/games/saints-at-bears-2013-reg-5/
3436,2021_17_DEN_LAC,2021,LAC,DEN,17,REG,chargers,broncos,https://www.nfl.com/plus/games/broncos-at-chargers-2021-reg-17/
1003,2012_14_MIA_SF,2012,SF,MIA,14,REG,49ers,dolphins,https://www.nfl.com/plus/games/dolphins-at-49ers-2012-reg-14/
3432,2021_17_ARI_DAL,2021,DAL,ARI,17,REG,cowboys,cardinals,https://www.nfl.com/plus/games/cardinals-at-cowboys-2021-reg-17/
1142,2013_05_NYJ_ATL,2013,ATL,NYJ,5,REG,falcons,jets,https://www.nfl.com/plus/games/jets-at-falcons-2013-reg-5/
965,2012_12_CAR_PHI,2012,PHI,CAR,12,REG,eagles,panthers,https://www.nfl.com/plus/games/panthers-at-eagles-2012-reg-12/
2256,2017_09_ARI_SF,2017,SF,ARI,9,REG,49ers,cardinals,https://www.nfl.com/plus/games/cardinals-at-49ers-2017-reg-9/
2146,2017_01_NYG_DAL,2017,DAL,NYG,1,REG,cowboys,giants,https://www.nfl.com/plus/games/giants-at-cowboys-2017-reg-1/
1009,2012_14_TEN_IND,2012,IND,TEN,14,REG,colts,titans,https://www.nfl.com/plus/games/titans-at-colts-2012-reg-14/
329,2010_04_WAS_PHI,2010,PHI,WAS,4,REG,eagles,redskins,https://www.nfl.com/plus/games/redskins-at-eagles-2010-reg-4/
1607,2015_01_DET_SD,2015,LAC,DET,1,REG,chargers,lions,https://www.nfl.com/plus/games/lions-at-chargers-2015-reg-1/
656,2011_09_DEN_OAK,2011,LV,DEN,9,REG,raiders,broncos,https://www.nfl.com/plus/games/broncos-at-raiders-2011-reg-9/
1994,2016_09_DEN_OAK,2016,LV,DEN,9,REG,raiders,broncos,https://www.nfl.com/plus/games/broncos-at-raiders-2016-reg-9/
1342,2014_01_JAX_PHI,2014,PHI,JAX,1,REG,eagles,jaguars,https://www.nfl.com/plus/games/jaguars-at-eagles-2014-reg-1/
3277,2021_05_NYG_DAL,2021,DAL,NYG,5,REG,cowboys,giants,https://www.nfl.com/plus/games/giants-at-cowboys-2021-reg-5/
1998,2016_09_NO_SF,2016,SF,NO,9,REG,49ers,saints,https://www.nfl.com/plus/games/saints-at-49ers-2016-reg-9/
71,2009_05_NE_DEN,2009,DEN,NE,5,REG,broncos,patriots,https://www.nfl.com/plus/games/patriots-at-broncos-2009-reg-5/
3740,2022_18_MIN_CHI,2022,CHI,MIN,18,REG,bears,vikings,https://www.nfl.com/plus/games/vikings-at-bears-2022-reg-18/
34,2009_03_CAR_DAL,2009,DAL,CAR,3,REG,cowboys,panthers,https://www.nfl.com/plus/games/panthers-at-cowboys-2009-reg-3/
1329,2013_19_IND_NE,2013,NE,IND,2,POST,patriots,colts,https://www.nfl.com/plus/games/colts-at-patriots-2013-post-2/
2603,2018_14_JAX_TEN,2018,TEN,JAX,14,REG,titans,jaguars,https://www.nfl.com/plus/games/jaguars-at-titans-2018-reg-14/
3662,2022_13_LAC_LV,2022,LV,LAC,13,REG,raiders,chargers,https://www.nfl.com/plus/games/chargers-at-raiders-2022-reg-13/
2478,2018_05_NYG_CAR,2018,CAR,NYG,5,REG,panthers,giants,https://www.nfl.com/plus/games/giants-at-panthers-2018-reg-5/
2953,2020_01_TEN_DEN,2020,DEN,TEN,1,REG,broncos,titans,https://www.nfl.com/plus/games/titans-at-broncos-2020-reg-1/
2066,2016_14_CIN_CLE,2016,CLE,CIN,14,REG,browns,bengals,https://www.nfl.com/plus/games/bengals-at-browns-2016-reg-14/
2492,2018_06_PHI_NYG,2018,NYG,PHI,6,REG,giants,eagles,https://www.nfl.com/plus/games/eagles-at-giants-2018-reg-6/
399,2010_10_CAR_TB,2010,TB,CAR,10,REG,buccaneers,panthers,https://www.nfl.com/plus/games/panthers-at-buccaneers-2010-reg-10/
422,2010_11_IND_NE,2010,NE,IND,11,REG,patriots,colts,https://www.nfl.com/plus/games/colts-at-patriots-2010-reg-11/
259,2009_18_NYJ_CIN,2009,CIN,NYJ,1,POST,bengals,jets,https://www.nfl.com/plus/games/jets-at-bengals-2009-post-1/
1807,2015_14_SEA_BAL,2015,BAL,SEA,14,REG,ravens,seahawks,https://www.nfl.com/plus/games/seahawks-at-ravens-2015-reg-14/
3947,2023_13_KC_GB,2023,GB,KC,13,REG,packers,chiefs,https://www.nfl.com/plus/games/chiefs-at-packers-2023-reg-13/
3999,2023_17_ARI_PHI,2023,PHI,ARI,17,REG,eagles,cardinals,https://www.nfl.com/plus/games/cardinals-at-eagles-2023-reg-17/
3493,2022_02_CAR_NYG,2022,NYG,CAR,2,REG,giants,panthers,https://www.nfl.com/plus/games/panthers-at-giants-2022-reg-2/
1818,2015_15_DEN_PIT,2015,PIT,DEN,15,REG,steelers,broncos,https://www.nfl.com/plus/games/broncos-at-steelers-2015-reg-15/
1567,2014_16_IND_DAL,2014,DAL,IND,16,REG,cowboys,colts,https://www.nfl.com/plus/games/colts-at-cowboys-2014-reg-16/
3660,2022_13_JAX_DET,2022,DET,JAX,13,REG,lions,jaguars,https://www.nfl.com/plus/games/jaguars-at-lions-2022-reg-13/
3804,2023_03_PHI_TB,2023,TB,PHI,3,REG,buccaneers,eagles,https://www.nfl.com/plus/games/eagles-at-buccaneers-2023-reg-3/
2982,2020_03_SF_NYG,2020,NYG,SF,3,REG,giants,49ers,https://www.nfl.com/plus/games/49ers-at-giants-2020-reg-3/
3460,2021_18_SF_LA,2021,LA,SF,18,REG,rams,49ers,https://www.nfl.com/plus/games/49ers-at-rams-2021-reg-18/
1435,2014_07_MIN_BUF,2014,BUF,MIN,7,REG,bills,vikings,https://www.nfl.com/plus/games/vikings-at-bills-2014-reg-7/
2911,2019_17_ARI_LA,2019,LA,ARI,17,REG,rams,cardinals,https://www.nfl.com/plus/games/cardinals-at-rams-2019-reg-17/
3113,2020_12_TEN_IND,2020,IND,TEN,12,REG,colts,titans,https://www.nfl.com/plus/games/titans-at-colts-2020-reg-12/
2209,2017_05_NE_TB,2017,TB,NE,5,REG,buccaneers,patriots,https://www.nfl.com/plus/games/patriots-at-buccaneers-2017-reg-5/
3150,2020_15_DET_TEN,2020,TEN,DET,15,REG,titans,lions,https://www.nfl.com/plus/games/lions-at-titans-2020-reg-15/
2307,2017_12_MIN_DET,2017,DET,MIN,12,REG,lions,vikings,https://www.nfl.com/plus/games/vikings-at-lions-2017-reg-12/
3924,2023_12_BUF_PHI,2023,PHI,BUF,12,REG,eagles,bills,https://www.nfl.com/plus/games/bills-at-eagles-2023-reg-12/
1312,2013_17_CLE_PIT,2013,PIT,CLE,17,REG,steelers,browns,https://www.nfl.com/plus/games/browns-at-steelers-2013-reg-17/
1754,2015_11_IND_ATL,2015,ATL,IND,11,REG,falcons,colts,https://www.nfl.com/plus/games/colts-at-falcons-2015-reg-11/
343,2010_05_TEN_DAL,2010,DAL,TEN,5,REG,cowboys,titans,https://www.nfl.com/plus/games/titans-at-cowboys-2010-reg-5/
433,2010_12_MIA_OAK,2010,LV,MIA,12,REG,raiders,dolphins,https://www.nfl.com/plus/games/dolphins-at-raiders-2010-reg-12/
326,2010_04_NYJ_BUF,2010,BUF,NYJ,4,REG,bills,jets,https://www.nfl.com/plus/games/jets-at-bills-2010-reg-4/
2754,2019_06_HOU_KC,2019,KC,HOU,6,REG,chiefs,texans,https://www.nfl.com/plus/games/texans-at-chiefs-2019-reg-6/
2423,2018_02_CLE_NO,2018,NO,CLE,2,REG,saints,browns,https://www.nfl.com/plus/games/browns-at-saints-2018-reg-2/
915,2012_08_SD_CLE,2012,CLE,LAC,8,REG,browns,chargers,https://www.nfl.com/plus/games/chargers-at-browns-2012-reg-8/
606,2011_05_OAK_HOU,2011,HOU,LV,5,REG,texans,raiders,https://www.nfl.com/plus/games/raiders-at-texans-2011-reg-5/
3182,2020_17_GB_CHI,2020,CHI,GB,17,REG,bears,packers,https://www.nfl.com/plus/games/packers-at-bears-2020-reg-17/
3232,2021_02_MIN_ARI,2021,ARI,MIN,2,REG,cardinals,vikings,https://www.nfl.com/plus/games/vikings-at-cardinals-2021-reg-2/
1222,2013_11_IND_TEN,2013,TEN,IND,11,REG,titans,colts,https://www.nfl.com/plus/games/colts-at-titans-2013-reg-11/
1107,2013_03_GB_CIN,2013,CIN,GB,3,REG,bengals,packers,https://www.nfl.com/plus/games/packers-at-bengals-2013-reg-3/
2511,2018_08_BAL_CAR,2018,CAR,BAL,8,REG,panthers,ravens,https://www.nfl.com/plus/games/ravens-at-panthers-2018-reg-8/
234,2009_16_MIN_CHI,2009,CHI,MIN,16,REG,bears,vikings,https://www.nfl.com/plus/games/vikings-at-bears-2009-reg-16/
1430,2014_07_CIN_IND,2014,IND,CIN,7,REG,colts,bengals,https://www.nfl.com/plus/games/bengals-at-colts-2014-reg-7/
2668,2018_20_LA_NO,2018,NO,LA,3,POST,saints,rams,https://www.nfl.com/plus/games/rams-at-saints-2018-post-3/
158,2009_11_SF_GB,2009,GB,SF,11,REG,packers,49ers,https://www.nfl.com/plus/games/49ers-at-packers-2009-reg-11/
222,2009_15_OAK_DEN,2009,DEN,LV,15,REG,broncos,raiders,https://www.nfl.com/plus/games/raiders-at-broncos-2009-reg-15/
770,2011_16_PHI_DAL,2011,DAL,PHI,16,REG,cowboys,eagles,https://www.nfl.com/plus/games/eagles-at-cowboys-2011-reg-16/
2786,2019_08_NYJ_JAX,2019,JAX,NYJ,8,REG,jaguars,jets,https://www.nfl.com/plus/games/jets-at-jaguars-2019-reg-8/
2364,2017_16_DEN_WAS,2017,WAS,DEN,16,REG,redskins,broncos,https://www.nfl.com/plus/games/broncos-at-redskins-2017-reg-16/
157,2009_11_SEA_MIN,2009,MIN,SEA,11,REG,vikings,seahawks,https://www.nfl.com/plus/games/seahawks-at-vikings-2009-reg-11/
